user_id,item_id,rating,timestamp
user_0052,item_0345,2,2025-04-16 17:10:42.330522778
user_0052,item_0059,5,2025-08-21 17:08:02.133154260
user_0052,item_0196,1,2025-05-10 03:21:52.382535406
user_0052,item_0231,5,2025-01-15 14:27:52.854821185
user_0052,item_0188,4,2025-05-07 12:44:31.010812092
user_0053,item_0004,5,2025-08-03 15:04:09.622168228
user_0053,item_0318,5,2025-08-23 09:06:46.766271287
user_0053,item_0458,4,2025-07-26 18:02:23.505924524
user_0053,item_0306,1,2025-04-15 14:08:27.414489780
user_0053,item_0438,3,2025-03-23 05:47:48.269473792
user_0054,item_0023,4,2024-11-11 23:40:00.650625298
user_0054,item_0063,4,2025-04-12 16:57:53.385299286
user_0054,item_0277,4,2025-06-08 02:49:19.130556119
user_0054,item_0176,3,2024-12-02 15:39:03.838612859
user_0054,item_0366,4,2024-11-29 05:20:57.423288233
user_0055,item_0428,3,2025-02-09 05:45:04.917662856
user_0055,item_0461,5,2025-01-08 08:43:59.178706977
user_0055,item_0219,3,2025-07-17 17:27:56.521103130
user_0055,item_0162,4,2025-07-26 14:02:10.914107926
user_0055,item_0289,5,2025-05-13 09:16:28.240045925
user_0056,item_0012,4,2025-05-26 00:53:44.917555817
user_0056,item_0323,4,2025-02-07 12:32:05.431134956
user_0056,item_0319,3,2025-06-29 02:25:20.250889632
user_0056,item_0175,5,2025-04-03 22:06:24.715834324
user_0056,item_0037,4,2025-07-27 07:55:01.456323814
user_0057,item_0013,1,2025-04-28 00:23:49.380190521
user_0057,item_0255,2,2025-09-08 02:35:48.132069326
user_0057,item_0482,5,2025-04-02 06:29:58.233775696
user_0057,item_0196,3,2024-10-23 02:25:56.582267261
user_0057,item_0020,2,2024-10-02 17:18:43.651940055
user_0058,item_0445,5,2025-04-27 11:17:58.804232275
user_0058,item_0302,3,2025-05-15 09:22:12.122104907
user_0058,item_0413,4,2025-07-22 08:51:01.760198231
user_0058,item_0491,4,2025-03-02 21:49:36.877713111
user_0058,item_0147,5,2024-11-16 08:23:14.642211296
user_0059,item_0155,3,2024-09-28 21:20:41.161191977
user_0059,item_0133,4,2025-05-12 21:00:51.139008911
user_0059,item_0101,4,2025-07-27 19:47:52.668237144
user_0059,item_0030,4,2025-01-31 01:20:54.281540331
user_0059,item_0176,4,2025-04-22 23:34:43.584440227
user_0060,item_0311,1,2025-03-27 01:22:40.003690438
user_0060,item_0282,4,2025-06-25 12:04:24.164124183
user_0060,item_0310,5,2024-10-19 16:20:19.231358139
user_0060,item_0104,5,2025-03-05 22:41:39.117130530
user_0060,item_0200,5,2025-07-30 22:38:47.527058271
user_0061,item_0064,2,2025-03-31 18:07:21.960532753
user_0061,item_0398,5,2025-03-24 04:30:42.941025850
user_0061,item_0140,5,2025-02-13 17:52:22.559941702
user_0061,item_0440,3,2025-06-04 07:41:49.634811160
user_0061,item_0474,3,2024-12-12 13:48:32.078587940
user_0062,item_0257,4,2024-11-18 14:05:43.114330629
user_0062,item_0248,5,2025-02-19 07:02:50.828772046
user_0062,item_0287,5,2025-07-05 11:00:15.520171292
user_0062,item_0433,2,2024-11-08 22:27:15.251968806
user_0062,item_0490,4,2024-11-11 11:42:50.055601139
user_0063,item_0033,5,2025-09-09 15:42:14.687937960
user_0063,item_0443,4,2025-01-08 14:42:57.511784834
user_0063,item_0228,5,2025-01-06 20:34:37.080920764
user_0063,item_0256,2,2025-05-30 08:27:20.566985665
user_0063,item_0313,3,2024-11-27 00:17:28.060494133
user_0064,item_0108,5,2025-06-01 02:17:42.558701453
user_0064,item_0480,1,2024-12-21 07:25:26.704518586
user_0064,item_0003,5,2024-12-20 08:35:24.544588820
user_0064,item_0499,2,2024-12-15 15:07:56.885579225
user_0064,item_0340,5,2025-01-19 06:20:46.139704152
user_0065,item_0422,4,2025-04-21 00:54:29.600809206
user_0065,item_0306,1,2025-05-12 07:29:35.482613496
user_0065,item_0046,2,2024-11-25 15:01:14.259024169
user_0065,item_0247,5,2025-08-21 05:40:07.478140648
user_0065,item_0041,5,2025-03-09 21:23:24.205191404
user_0066,item_0040,1,2025-04-22 13:59:28.000772160
user_0066,item_0252,3,2025-06-23 19:28:27.829979472
user_0066,item_0398,3,2024-11-27 08:39:08.049264446
user_0066,item_0356,5,2025-04-21 18:27:41.267253670
user_0066,item_0026,5,2025-05-22 06:51:31.407321796
user_0067,item_0116,4,2025-08-02 18:22:33.325790535
user_0067,item_0321,5,2025-03-17 00:08:44.370082079
user_0067,item_0489,4,2025-02-14 18:59:07.873204820
user_0067,item_0302,4,2025-08-21 10:24:18.016715682
user_0067,item_0183,4,2025-06-20 07:50:22.371444459
user_0068,item_0412,5,2025-06-09 13:36:53.620107420
user_0068,item_0403,4,2025-06-04 20:55:12.047312833
user_0068,item_0275,2,2025-01-29 20:14:08.312697200
user_0068,item_0261,1,2024-12-17 09:01:43.738471157
user_0068,item_0074,3,2025-09-16 13:58:52.163285555
user_0069,item_0024,1,2025-06-18 12:59:02.302723813
user_0069,item_0140,5,2025-05-24 04:38:04.400011580
user_0069,item_0356,2,2025-05-08 03:30:42.978584705
user_0069,item_0033,3,2024-11-13 01:00:17.295339744
user_0069,item_0419,3,2024-12-02 16:06:45.411946840
user_0070,item_0220,4,2025-03-20 09:21:00.262025295
user_0070,item_0455,3,2025-01-28 16:36:18.033659125
user_0070,item_0192,5,2025-09-15 00:56:19.770182855
user_0070,item_0483,2,2024-12-30 08:52:39.589071128
user_0070,item_0047,4,2024-09-29 00:35:05.720137034
user_0071,item_0477,4,2025-08-30 01:03:05.755040013
user_0071,item_0353,3,2024-10-02 09:35:40.860762548
user_0071,item_0153,4,2025-04-11 16:27:13.808357594
user_0071,item_0053,4,2025-07-02 09:20:54.257648154
user_0071,item_0393,3,2025-05-04 15:35:49.001063396
user_0072,item_0387,4,2025-03-28 05:58:20.865791211
user_0072,item_0212,5,2025-06-29 21:16:21.783366339
user_0072,item_0412,4,2025-02-06 19:15:08.914513145
user_0072,item_0425,3,2025-07-28 18:32:13.744331621
user_0072,item_0110,4,2024-12-21 01:02:50.402213820
user_0073,item_0322,3,2025-05-05 09:21:20.931996963
user_0073,item_0200,1,2025-08-06 22:18:50.714111227
user_0073,item_0359,4,2025-06-10 23:02:57.188581691
user_0073,item_0103,5,2025-09-11 06:26:49.137252372
user_0073,item_0446,3,2025-05-16 12:00:50.678964896
user_0074,item_0064,4,2025-09-13 00:13:42.218787576
user_0074,item_0211,4,2024-09-29 22:54:27.781244018
user_0074,item_0248,4,2025-01-12 07:53:26.895289454
user_0074,item_0204,3,2024-12-08 02:59:47.740449483
user_0074,item_0266,5,2025-03-10 08:36:27.683054076
user_0075,item_0008,1,2025-06-01 13:46:39.492299113
user_0075,item_0388,5,2025-03-11 13:49:36.639931112
user_0075,item_0404,3,2025-05-03 22:43:29.437708965
user_0075,item_0062,1,2025-05-30 04:54:30.404577721
user_0075,item_0136,4,2024-09-26 01:13:03.861682367
user_0076,item_0011,3,2025-05-29 01:37:09.417391439
user_0076,item_0450,1,2025-06-25 07:49:09.418737703
user_0076,item_0394,3,2025-03-23 22:38:45.371494081
user_0076,item_0393,5,2025-03-27 16:35:13.093517357
user_0076,item_0232,1,2024-10-02 00:55:20.677911004
user_0077,item_0395,3,2025-06-26 08:49:16.174013636
user_0077,item_0496,2,2025-07-27 05:43:38.045595565
user_0077,item_0272,4,2024-12-05 10:46:53.799027992
user_0077,item_0482,4,2025-07-24 23:46:03.832301223
user_0077,item_0039,5,2025-01-27 12:11:52.196759659
user_0078,item_0338,4,2024-10-26 17:31:28.932954287
user_0078,item_0133,5,2025-08-24 22:15:38.901544935
user_0078,item_0177,2,2025-09-13 18:28:07.435291835
user_0078,item_0461,4,2025-04-06 05:32:30.698132047
user_0078,item_0149,2,2024-10-01 23:39:29.400228689
user_0079,item_0123,5,2025-04-01 20:29:48.488856672
user_0079,item_0252,4,2025-04-11 15:41:34.396197176
user_0079,item_0341,1,2025-07-18 03:11:34.785466564
user_0079,item_0039,4,2025-07-02 06:41:47.004770585
user_0079,item_0140,1,2024-11-12 16:47:24.036336684
user_0080,item_0427,5,2024-12-30 20:28:09.439867607
user_0080,item_0123,5,2025-02-20 17:59:33.353446823
user_0080,item_0481,3,2025-04-10 03:04:37.591523982
user_0080,item_0102,4,2025-08-20 22:57:59.701791053
user_0080,item_0477,4,2024-09-23 12:02:35.581739280
user_0081,item_0398,5,2024-12-14 05:07:25.149683335
user_0081,item_0454,2,2025-03-26 13:30:58.084301103
user_0081,item_0474,5,2025-06-18 08:27:35.642204390
user_0081,item_0481,4,2025-01-16 07:44:27.134660818
user_0081,item_0261,2,2025-02-22 09:00:49.428364882
user_0082,item_0251,3,2025-01-28 02:08:06.549617475
user_0082,item_0005,3,2025-05-22 05:19:55.047971471
user_0082,item_0003,5,2024-12-24 14:20:05.398449957
user_0082,item_0183,1,2025-04-13 03:43:52.908046827
user_0082,item_0464,1,2025-03-25 02:33:48.178602507
user_0083,item_0061,1,2024-12-12 20:43:53.966524317
user_0083,item_0147,3,2025-04-26 09:13:38.480942119
user_0083,item_0201,5,2024-10-16 09:44:43.877737398
user_0083,item_0462,5,2025-02-17 23:34:01.968570515
user_0083,item_0497,3,2024-12-03 04:13:51.870232540
user_0084,item_0279,5,2025-08-10 11:21:38.896378402
user_0084,item_0184,4,2025-06-28 00:29:26.478353547
user_0084,item_0327,1,2025-09-03 11:38:10.388236581
user_0084,item_0122,2,2024-11-04 06:15:09.942173776
user_0084,item_0097,3,2024-10-04 17:08:19.438612478
user_0085,item_0222,3,2024-10-25 06:53:41.917186407
user_0085,item_0288,5,2024-10-25 20:21:03.579861540
user_0085,item_0260,4,2024-12-05 19:09:33.339049981
user_0085,item_0383,4,2025-03-19 00:42:43.064595522
user_0085,item_0143,3,2025-02-12 20:51:34.598314426
user_0086,item_0170,5,2025-03-15 14:32:16.910310587
user_0086,item_0427,4,2024-11-24 15:51:52.911209287
user_0086,item_0107,5,2025-05-18 09:10:03.421541292
user_0086,item_0037,4,2024-12-09 04:07:30.721169905
user_0086,item_0035,4,2025-07-23 07:11:17.562979064
user_0087,item_0270,5,2025-09-16 15:03:32.928229777
user_0087,item_0143,4,2025-03-09 21:58:18.771159882
user_0087,item_0217,1,2024-09-26 10:59:46.894379511
user_0087,item_0019,3,2025-05-28 14:22:49.019425248
user_0087,item_0066,3,2025-06-24 12:42:39.985342255
user_0088,item_0366,5,2025-04-15 08:55:45.484853826
user_0088,item_0484,3,2025-05-20 21:34:32.495324688
user_0088,item_0115,5,2024-11-22 12:10:22.586153258
user_0088,item_0331,2,2025-05-04 05:43:04.208611717
user_0088,item_0375,5,2024-11-26 04:31:33.004781706
user_0089,item_0381,4,2024-12-31 17:30:38.195162784
user_0089,item_0199,2,2024-12-05 16:49:38.001142627
user_0089,item_0295,4,2024-10-04 01:41:53.608115660
user_0089,item_0330,1,2025-06-11 18:54:14.767925798
user_0089,item_0041,4,2025-05-31 09:17:46.450548770
user_0090,item_0383,5,2024-11-18 14:12:20.538353100
user_0090,item_0052,4,2024-12-29 21:39:35.057336118
user_0090,item_0258,4,2024-10-15 11:14:56.624573383
user_0090,item_0256,4,2024-12-24 13:17:13.081497173
user_0090,item_0188,5,2025-06-08 14:17:38.200379666
user_0091,item_0101,5,2024-12-25 06:08:37.807572057
user_0091,item_0177,4,2024-10-05 22:38:48.563940740
user_0091,item_0172,4,2025-04-30 17:49:33.343418007
user_0091,item_0489,2,2024-12-03 15:59:58.392170281
user_0091,item_0428,5,2025-04-29 08:12:39.346977886
user_0092,item_0419,3,2025-01-02 08:29:27.669146917
user_0092,item_0005,5,2025-03-01 04:25:53.394044005
user_0092,item_0354,5,2025-08-28 18:32:35.035669539
user_0092,item_0485,4,2024-12-28 09:30:16.159111059
user_0092,item_0223,5,2025-07-13 04:52:54.864750931
user_0093,item_0275,3,2025-06-02 18:21:43.945907588
user_0093,item_0200,5,2025-01-14 02:16:58.216503191
user_0093,item_0068,5,2025-06-17 05:03:44.185554755
user_0093,item_0433,4,2025-02-19 22:39:58.517453739
user_0093,item_0081,5,2024-10-20 21:50:18.302537968
user_0094,item_0338,3,2025-02-01 20:38:21.168646495
user_0094,item_0027,3,2024-12-23 04:43:02.582459922
user_0094,item_0273,4,2025-08-22 16:23:13.316900145
user_0094,item_0147,5,2025-06-04 07:55:05.317519423
user_0094,item_0157,4,2025-01-09 10:40:21.540589110
user_0095,item_0030,4,2025-07-05 23:59:23.747650204
user_0095,item_0191,4,2024-12-16 12:55:42.360689401
user_0095,item_0474,2,2025-06-07 05:10:14.695109832
user_0095,item_0321,3,2025-04-11 22:40:30.941254658
user_0095,item_0337,5,2025-08-22 23:50:19.529653992
user_0096,item_0092,5,2025-04-15 08:03:29.548787951
